naive time (ms),naive (bytes),iterator time (ms),iterator (bytes),typing time (ms),typing (bytes)
15363,1532778048,10345,373052992,8613,352322432
15366,1516000832,10345,370955840,8619,350225280
15369,1499223616,10346,373052992,8619,348128128
15372,1482446400,10346,375150144,8619,346030976
15376,1474057792,10351,373052992,8620,343933824
15376,1465669184,10351,370955840,8620,343409536
15376,1457280576,10352,375150144,8620,342885248
15376,1448891968,10352,379344448,8620,342360960
15376,1440503360,10352,383538752,8621,340263808
15376,1432114752,10353,387733056,8622,338166656
15376,1423726144,10359,383538752,8622,338690944
15376,1415337536,10359,379344448,8623,339215232
15376,1398560320,10359,375150144,8623,340263808
15380,1381783104,10360,370955840,8624,341312384
15386,1390171712,10361,368858688,8624,342360960
15386,1398560320,10362,366761536,8625,343409536
15387,1406948928,10363,364664384,8628,342360960
15387,1415337536,10364,362567232,8628,341312384
15387,1406948928,10365,363615808,8628,340263808
15389,1415337536,10366,364664384,8629,339215232
15389,1423726144,10366,365712960,8629,338690944
15389,1415337536,10367,366761536,8629,338166656
15391,1406948928,10367,400315968,8629,337642368
15397,1415337536,10368,433870400,8629,337118080
15400,1423726144,10368,434918976,8630,335020928
15400,1415337536,10369,435967552,8630,332923776
15403,1406948928,10371,434918976,8631,333972352
15408,1415337536,10371,468473408,8632,335020928
15410,1423726144,10372,469521984,8632,335283072
15410,1432114752,10372,470570560,8632,335545216
15410,1423726144,10372,504124992,8632,336593792
15412,1415337536,10373,537679424,8633,337642368
15431,1406948928,10373,571233856,8633,346030976
15431,1398560320,10374,604788288,8633,354419584
15432,1406948928,10374,605836864,8634,355468160
15434,1415337536,10375,606885440,8635,356516736
15434,1406948928,10375,623662656,8635,355468160
15435,1398560320,10376,640439872,8636,363856768
15437,1406948928,10450,623662656,8636,364118912
15439,1415337536,10451,606885440,8636,364381056
15439,1423726144,10454,623662656,8636,372769664
15440,1432114752,10456,640439872,8636,381158272
15440,1423726144,10517,623662656,8636,389546880
15442,1432114752,10518,606885440,8636,397935488
15443,1440503360,10524,615274048,8636,398197632
15443,1432114752,10524,623662656,8636,398459776
15444,1423726144,10553,615274048,8636,402654080
15446,1432114752,10554,606885440,8637,406848384
15447,1440503360,10556,615274048,8659,402654080
15447,1432114752,10556,623662656,8660,398459776
15448,1423726144,10581,615274048,8661,402654080
15450,1432114752,10581,606885440,8661,406848384
15452,1440503360,10583,611079744,8672,402654080
15452,1448891968,10584,615274048,8673,398459776
15452,1440503360,10604,611079744,8674,400556928
15455,1432114752,10604,606885440,8674,402654080
15467,1423726144,10606,611079744,8684,400556928
15467,1415337536,10606,615274048,8685,398459776
15469,1423726144,10624,611079744,8685,400556928
15469,1432114752,10624,606885440,8686,402654080
15469,1423726144,10625,608982592,8692,400556928
15470,1415337536,10625,611079744,8692,398459776
15472,1406948928,10642,608982592,8692,399508352
15473,1398560320,10642,606885440,8693,400556928
15477,1406948928,10642,608982592,8700,399508352
15478,1415337536,10643,611079744,8700,398459776
15479,1423726144,10653,608982592,8701,399508352
15479,1432114752,10653,606885440,8701,400556928
15479,1423726144,10653,607934016,8705,399508352
15481,1415337536,10654,608982592,8706,398459776
15482,1406948928,10667,607934016,8706,398984064
15484,1398560320,10667,606885440,8706,399508352
15485,1394366016,10668,607934016,8713,398984064
15485,1390171712,10668,608982592,8713,398459776
15485,1385977408,10679,607934016,8713,398984064
15485,1381783104,10679,606885440,8713,399508352
15485,1377588800,10680,605836864,8719,398984064
15485,1373394496,10683,604788288,8719,398459776
15485,1369200192,10686,571233856,8719,398721920
15485,1365005888,10689,537679424,8719,398984064
15485,1356617280,10698,504124992,8722,398721920
15487,1348228672,10703,470570560,8722,398459776
15490,1352422976,10709,469521984,8722,398721920
15491,1356617280,10717,468473408,8723,398984064
15493,1360811584,10718,434918976,8727,398721920
15493,1365005888,10721,433870400,8728,398459776
15493,1360811584,10729,400315968,8728,398197632
15495,1365005888,10729,366761536,8729,397935488
15496,1369200192,10735,365712960,8729,389546880
15496,1365005888,10741,364664384,8730,381158272
15497,1360811584,10741,365712960,8732,372769664
15497,1365005888,10742,366761536,8734,364381056
15498,1369200192,10742,367810112,8736,364118912
15498,1365005888,10742,368858688,8737,363856768
15499,1360811584,10746,367810112,8737,355468160
15500,1365005888,10747,366761536,8739,354419584
15501,1369200192,10747,367810112,8741,346030976
15501,1373394496,10748,368858688,8742,337642368
15501,1369200192,10751,367810112,8743,336593792
15502,1365005888,10751,366761536,8744,335545216
15508,1360811584,10752,370955840,8745,336593792
15508,1356617280,10752,375150144,8745,337642368
15509,1360811584,10752,379344448,8745,337904512
15510,1365005888,10753,383538752,8745,338166656
15510,1360811584,10758,379344448,8745,338428800
15510,1356617280,10759,375150144,8745,338690944
15512,1360811584,10759,370955840,8746,338428800
15512,1365005888,10759,366761536,8746,339477376
15513,1369200192,10761,365712960,8747,340525952
15513,1373394496,10762,364664384,8747,341574528
15513,1369200192,10763,363615808,8747,342623104
15514,1373394496,10764,362567232,8753,341574528
15515,1377588800,10764,358372928,8753,340525952
15515,1373394496,10765,354178624,8754,339477376
15516,1369200192,10766,355227200,8754,338428800
15517,1373394496,10766,356275776,8754,338166656
15518,1377588800,10767,389830208,8754,337904512
15518,1373394496,10768,423384640,8754,337642368
15518,1369200192,10768,424433216,8754,336593792
15519,1373394496,10769,425481792,8755,335545216
15520,1377588800,10771,424433216,8755,335807360
15521,1381783104,10772,457987648,8755,336069504
15521,1377588800,10772,459036224,8756,337118080
15521,1373394496,10772,460084800,8756,338166656
15527,1369200192,10772,493639232,8756,339215232
15527,1365005888,10773,527193664,8756,340263808
15527,1369200192,10773,560748096,8759,339215232
15528,1373394496,10774,594302528,8759,338166656
15528,1369200192,10774,595351104,8759,337118080
15529,1365005888,10775,596399680,8759,336069504
15529,1360811584,10775,613176896,8759,335807360
15530,1356617280,10776,629954112,8759,335545216
15532,1360811584,10851,613176896,8759,335283072
15532,1365005888,10852,596399680,8759,335020928
15532,1369200192,10855,613176896,8759,333972352
15533,1373394496,10855,629954112,8760,332923776
15533,1369200192,10919,613176896,8760,328729472
15534,1365005888,10920,596399680,8760,324535168
15535,1360811584,10923,604788288,8762,325583744
15535,1356617280,10923,613176896,8762,326632320
15536,1354520128,10952,604788288,8762,335020928
15536,1352422976,10953,596399680,8763,343409536
15536,1350325824,10955,604788288,8763,344458112
15536,1348228672,10955,613176896,8764,345506688
15536,1346131520,10978,604788288,8767,344458112
15536,1344034368,10979,596399680,8768,352846720
15536,1341937216,10981,600593984,8768,353108864
15536,1339840064,10982,604788288,8768,353371008
15536,1335645760,11002,600593984,8768,361759616
15536,1331451456,11003,596399680,8768,370148224
15537,1329354304,11004,600593984,8769,378536832
15539,1327257152,11004,604788288,8769,386925440
15545,1325160000,11022,600593984,8769,387187584
15551,1323062848,11023,596399680,8770,387449728
15557,1320965696,11024,598496832,8770,391644032
15569,1318868544,11024,600593984,8770,395838336
15580,1316771392,11040,598496832,8795,391644032
15597,1314674240,11040,596399680,8796,387449728
15629,1318868544,11041,598496832,8797,391644032
15640,1323062848,11041,600593984,8798,395838336
15651,1327257152,11051,598496832,8808,391644032
15662,1331451456,11052,596399680,8809,387449728
15668,1335645760,11052,597448256,8809,389546880
15674,1339840064,11052,598496832,8810,391644032
15674,1335645760,11067,597448256,8821,389546880
15674,1331451456,11067,596399680,8821,387449728
15675,1327257152,11067,597448256,8822,389546880
15675,1323062848,11068,598496832,8822,391644032
15676,1318868544,11079,597448256,8829,389546880
15677,1314674240,11079,596399680,8829,387449728
15678,1180456512,11079,595351104,8829,388498304
15679,1046238784,11083,594302528,8830,389546880
15691,912021056,11086,560748096,8837,388498304
15702,777803328,11089,527193664,8837,387449728
15725,773609024,11097,493639232,8837,388498304
15747,769414720,11103,460084800,8838,389546880
15758,635196992,11109,459036224,8844,388498304
15781,631002688,11117,457987648,8844,387449728
15803,496784960,11117,424433216,8844,387974016
15815,362567232,11120,423384640,8844,388498304
15848,358372928,11129,389830208,8848,387974016
15859,354178624,11129,356275776,8848,387449728
15893,358372928,11135,355227200,8848,387974016
15894,362567232,11140,354178624,8848,388498304
15905,366761536,11141,355227200,8853,387974016
15916,370955840,11142,356275776,8854,387449728
15917,375150144,11142,357324352,8854,387711872
15917,379344448,11142,358372928,8854,387974016
15917,383538752,11143,359421504,8858,387711872
15919,387733056,11143,360470080,8858,387449728
15925,391927360,11144,361518656,8858,387711872
15925,396121664,11144,362567232,8858,387974016
15925,400315968,11145,361518656,8862,387711872
15925,396121664,11146,362567232,8862,387449728
15926,391927360,11147,363615808,8862,387187584
15926,387733056,11147,364664384,8863,386925440
15928,383538752,11148,365712960,8864,378536832
15929,387733056,11148,366761536,8866,370148224
15929,387733056,11148,367810112,8868,361759616
15930,391927360,11150,366761536,8870,353371008
15930,396121664,11151,365712960,8872,353108864
15931,400315968,11151,366761536,8872,352846720
15931,396121664,11152,367810112,8872,344458112
15931,391927360,11154,366761536,8874,343409536
15933,396121664,11154,365712960,8876,335020928
15933,400315968,11154,364664384,8877,326632320
15934,404510272,11154,363615808,8878,325583744
15934,408704576,11154,362567232,8879,324535168
15935,412898880,11155,361518656,8880,325583744
15935,417093184,11155,360470080,8880,326632320
15935,421287488,11155,359421504,8881,327680896
15936,425481792,11156,358372928,8881,328729472
15936,429676096,11156,357324352,8881,328991616
15936,433870400,11156,356275776,8881,329253760
15936,429676096,11157,355227200,8881,329515904
15937,425481792,11157,354178624,8881,329778048
15937,421287488,11158,354440768,8881,329515904
15938,417093184,11158,354702912,8882,330564480
15940,421287488,11158,354702912,8883,331613056
15941,425481792,11158,354702912,8883,332661632
15941,429676096,11158,357062208,8883,333710208
15942,433870400,11159,359421504,8886,332661632
15942,429676096,11159,359945792,8886,331613056
15942,425481792,11159,360470080,8886,330564480
15943,421287488,11159,360994368,8887,329515904
15944,417093184,11288,361518656,8887,329253760
15946,412898880,11288,362042944,8887,328991616
15947,408704576,11288,362567232,8887,328729472
15948,404510272,11289,363091520,8887,327680896
15949,400315968,11289,363615808,8887,326632320
15950,396121664,11296,363091520,8888,325583744
15952,400315968,11296,362567232,8888,324535168
15952,404510272,11296,362042944,8889,324797312
15953,408704576,11297,361518656,8889,325059456
15953,412898880,11297,360994368,8889,325059456
15954,417093184,11297,360470080,8889,325059456
15954,421287488,11297,359945792,8889,327418752
15954,417093184,11298,359421504,8890,329778048
15955,421287488,11298,357062208,8890,330302336
15955,425481792,11298,354702912,8890,330826624
15955,421287488,11298,354440768,8890,331350912
15956,417093184,11298,354178624,9024,331875200
15957,421287488,11298,354440768,9024,332399488
15957,425481792,11298,354702912,9024,332923776
15957,421287488,11298,354702912,9024,333448064
15958,417093184,11298,354702912,9024,333972352
15959,421287488,11299,357062208,9026,333448064
15960,425481792,11299,359421504,9026,332923776
15960,429676096,11299,359945792,9027,332399488
15960,425481792,11299,360470080,9027,331875200
15961,421287488,11300,360994368,9027,331350912
15967,417093184,11433,361518656,9027,330826624
15967,412898880,11434,362042944,9028,330302336
15968,417093184,11434,362567232,9028,329778048
15968,421287488,11434,363091520,9028,327418752
15968,425481792,11434,363615808,9028,325059456
15968,429676096,11436,363091520,9028,324797312
15968,425481792,11436,362567232,9028,324535168
15968,421287488,11436,362042944,9028,324797312
15970,417093184,11436,361518656,9028,325059456
15971,412898880,11436,360994368,9029,325059456
15971,408704576,11436,360470080,9029,325059456
15972,404510272,11437,359945792,9029,327418752
15972,400315968,11437,359421504,9029,329778048
15973,396121664,11437,357062208,9029,330302336
15974,391927360,11437,354702912,9029,330826624
15975,387733056,11438,354440768,9030,331350912
15976,383538752,11438,354178624,9160,331875200
15977,379344448,11438,354440768,9161,332399488
15978,375150144,11438,354702912,9161,332923776
15979,370955840,11438,354702912,9161,333448064
15980,366761536,11438,354702912,9161,333972352
15981,362567232,11438,357062208,9166,333448064
15983,358372928,11439,359421504,9166,332923776
15984,354178624,11439,359945792,9166,332399488
15986,355227200,11439,360470080,9166,331875200
15987,356275776,11440,360994368,9166,331350912
15987,356275776,11573,361518656,9166,330826624
15987,356275776,11574,362042944,9167,330302336
15987,365712960,11574,362567232,9167,329778048
15988,375150144,11574,363091520,9167,327418752
15989,376198720,11574,363615808,9168,325059456
15990,377247296,11576,363091520,9168,324797312
15991,378295872,11576,362567232,9168,324535168
16249,379344448,11576,362042944,9168,324797312
16250,380393024,11576,361518656,9168,325059456
16250,381441600,11576,360994368,9168,325059456
16250,382490176,11576,360470080,9168,325059456
16250,383538752,11577,359945792,9169,327418752
16250,384587328,11577,359421504,9169,329778048
16250,385635904,11577,357062208,9169,330302336
16266,384587328,11577,354702912,9169,330826624
16266,383538752,11578,354440768,9169,331350912
16267,384587328,11578,354178624,9300,331875200
16267,385635904,11578,354440768,9300,332399488
16268,386684480,11578,354702912,9300,332923776
