Op Number,Percent Completion (Old),Time (ms),Old (bytes),Initial,Time (ms),Iterator (bytes),Percent Completion (Iterator),Iterator Ops,Time (ms),Percent Completion (8bit),New (bytes),uint8_t Buffers
8268,51.79%,141797,355882560,339.39606,,,,,,,,
8269,51.79%,141956,356013632,339.52106,,,,,,,,
8270,51.80%,141956,356144704,339.64606,,,,,,,,
8271,51.81%,141956,356275776,339.77106,,,,,,,,
8272,51.81%,141956,356406848,339.89606,,,,,,,,
8273,51.82%,141956,356537920,340.02106,,,,,,,,
8274,51.83%,141956,356668992,340.14606,,,,,,,,
8275,51.83%,141957,356800064,340.27106,,,,,,,,
8276,51.84%,141957,356668992,340.14606,,,,,,,,
8277,51.84%,141958,356537920,340.02106,,,,,,,,
8278,51.85%,141958,356668992,340.14606,,,,,,,,
8279,51.86%,141958,356800064,340.27106,,,,,,,,
8280,51.86%,141958,356931136,340.39606,,,,,,,,
8281,51.87%,141958,357062208,340.52106,,,,,,,,
8282,51.88%,141958,356931136,340.39606,,,,,,,,
8283,51.88%,141958,356800064,340.27106,,,,,,,,
8284,51.89%,141958,356668992,340.14606,,,,,,,,
8285,51.90%,141958,356537920,340.02106,,,,,,,,
8286,51.90%,141958,356406848,339.89606,,,,,,,,
8287,51.91%,141958,356275776,339.77106,,,,,,,,
8288,51.91%,141958,356144704,339.64606,,,,,,,,
8289,51.92%,141958,356013632,339.52106,,,,,,,,
8290,51.93%,141958,355882560,339.39606,,,,,,,,
8291,51.93%,141958,355751488,339.27106,,,,,,,,
8292,51.94%,141958,355620416,339.14606,,,,,,,,
8293,51.95%,141958,355489344,339.02106,,,,,,,,
8294,51.95%,141958,354899520,338.45856,,,,,,,,
8295,51.96%,141959,354309696,337.89606,,,,,,,,
8296,51.96%,141959,354244160,337.83356,,,,,,,,
8297,51.97%,141959,354178624,337.77106,,,,,,,,
8298,51.98%,141959,354244160,337.83356,,,,,,,,
8299,51.98%,141959,354309696,337.89606,,,,,,,,
8300,51.99%,141959,354309696,337.89606,,,,,,,,
8301,52.00%,141959,354309696,337.89606,,,,,,,,
8302,52.00%,141959,354899520,338.45856,,,,,,,,
8303,52.01%,141960,355489344,339.02106,,,,,,,,
8304,52.01%,141960,355620416,339.14606,,,,,,,,
8305,52.02%,141960,355751488,339.27106,,,,,,,,
8306,52.03%,141960,355882560,339.39606,,,,,,,,
8307,52.03%,142119,356013632,339.52106,,,,,,,,
8308,52.04%,142119,356144704,339.64606,,,,,,,,
8309,52.05%,142119,356275776,339.77106,,,,,,,,
8310,52.05%,142119,356406848,339.89606,,,,,,,,
8311,52.06%,142119,356537920,340.02106,,,,,,,,
8312,52.06%,142119,356668992,340.14606,,,,,,,,
8313,52.07%,142120,356800064,340.27106,,,,,,,,
8314,52.08%,142120,356668992,340.14606,,,,,,,,
8315,52.08%,142121,356537920,340.02106,,,,,,,,
8316,52.09%,142121,356668992,340.14606,,,,,,,,
8317,52.10%,142121,356800064,340.27106,,,,,,,,
8318,52.10%,142121,356931136,340.39606,,,,,,,,
8319,52.11%,142121,357062208,340.52106,,,,,,,,
8320,52.11%,142121,356931136,340.39606,,,,,,,,
8321,52.12%,142121,356800064,340.27106,,,,,,,,
8322,52.13%,142121,356668992,340.14606,,,,,,,,
8323,52.13%,142121,356537920,340.02106,,,,,,,,
8324,52.14%,142121,356406848,339.89606,,,,,,,,
8325,52.15%,142121,356275776,339.77106,,,,,,,,
8326,52.15%,142121,356144704,339.64606,,,,,,,,
8327,52.16%,142121,356013632,339.52106,,,,,,,,
8328,52.16%,142121,355882560,339.39606,,,,,,,,
8329,52.17%,142121,355751488,339.27106,,,,,,,,
8330,52.18%,142121,355620416,339.14606,,,,,,,,
8331,52.18%,142121,355489344,339.02106,,,,,,,,
8332,52.19%,142121,354899520,338.45856,,,,,,,,
8333,52.20%,142122,354309696,337.89606,,,,,,,,
8334,52.20%,142122,354244160,337.83356,,,,,,,,
8335,52.21%,142122,354178624,337.77106,,,,,,,,
8336,52.21%,142122,354702912,338.27106,,,,,,,,
8337,52.22%,142122,355227200,338.77106,,,,,,,,
8338,52.23%,142123,372004416,354.77106,,,,,,,,
8339,52.23%,142123,388781632,370.77106,,,,,,,,
8340,52.24%,142123,389305920,371.27106,,,,,,,,
8341,52.25%,142125,389830208,371.77106,,,,,,,,
8342,52.25%,142126,390354496,372.27106,,,,,,,,
8343,52.26%,142126,390878784,372.77106,,,,,,,,
8344,52.26%,142126,391403072,373.27106,,,,,,,,
8345,52.27%,142126,390878784,372.77106,,,,,,,,
8346,52.28%,142126,390354496,372.27106,,,,,,,,
8347,52.28%,142127,389830208,371.77106,,,,,,,,
8348,52.29%,142127,389305920,371.27106,,,,,,,,
8349,52.30%,142127,406083136,387.27106,,,,,,,,
8350,52.30%,142128,422860352,403.27106,,,,,,,,
8351,52.31%,142128,439637568,419.27106,,,,,,,,
8352,52.31%,142129,456414784,435.27106,,,,,,,,
8353,52.32%,142129,473192000,451.27106,,,,,,,,
8354,52.33%,142129,489969216,467.27106,,,,,,,,
8355,52.33%,142129,473192000,451.27106,,,,,,,,
8356,52.34%,142133,456414784,435.27106,,,,,,,,
8357,52.35%,142137,439637568,419.27106,,,,,,,,
8358,52.35%,142141,422860352,403.27106,,,,,,,,
8359,52.36%,142146,406083136,387.27106,,,,,,,,
8360,52.36%,142150,389305920,371.27106,,,,,,,,
8361,52.37%,142157,406083136,387.27106,,,,,,,,
8362,52.38%,142157,406607424,387.77106,,,,,,,,
8363,52.38%,142157,407131712,388.27106,,,,,,,,
8364,52.39%,142158,423908928,404.27106,,,,,,,,
8365,52.40%,142158,440686144,420.27106,,,,,,,,
8366,52.40%,142158,457463360,436.27106,,,,,,,,
8367,52.41%,142159,474240576,452.27106,,,,,,,,
8368,52.41%,142159,457463360,436.27106,,,,,,,,
8369,52.42%,142163,440686144,420.27106,,,,,,,,
8370,52.43%,142170,457463360,436.27106,,,,,,,,
8371,52.43%,142171,474240576,452.27106,,,,,,,,
8372,52.44%,142171,491017792,468.27106,,,,,,,,
8373,52.45%,142171,507795008,484.27106,,,,,,,,
8374,52.45%,142171,491017792,468.27106,,,,,,,,
8375,52.46%,142174,474240576,452.27106,,,,,,,,
8376,52.47%,142181,482629184,460.27106,,,,,,,,
8377,52.47%,142181,491017792,468.27106,,,,,,,,
8378,52.48%,142182,499406400,476.27106,,,,,,,,
8379,52.48%,142182,507795008,484.27106,,,,,,,,
8380,52.49%,142182,516183616,492.27106,,,,,,,,
8381,52.50%,142183,524572224,500.27106,,,,,,,,
8382,52.50%,142183,532960832,508.27106,,,,,,,,
8383,52.51%,142184,541349440,516.27106,,,,,,,,
8384,52.52%,142184,549738048,524.27106,,,,,,,,
8385,52.52%,142185,558126656,532.27106,,,,,,,,
8386,52.53%,142185,566515264,540.27106,,,,,,,,
8387,52.53%,142185,574903872,548.27106,,,,,,,,
8388,52.54%,142185,566515264,540.27106,,,,,,,,
8389,52.55%,142193,574903872,548.27106,,,,,,,,
8390,52.55%,142194,583292480,556.27106,,,,,,,,
8391,52.56%,142194,574903872,548.27106,,,,,,,,
8392,52.57%,142196,566515264,540.27106,,,,,,,,
8393,52.57%,142198,574903872,548.27106,,,,,,,,
8394,52.58%,142198,583292480,556.27106,,,,,,,,
8395,52.58%,142198,574903872,548.27106,,,,,,,,
8396,52.59%,142200,566515264,540.27106,,,,,,,,
8397,52.60%,142202,574903872,548.27106,,,,,,,,
8398,52.60%,142202,583292480,556.27106,,,,,,,,
8399,52.61%,142203,591681088,564.27106,,,,,,,,
8400,52.62%,142203,583292480,556.27106,,,,,,,,
8401,52.62%,142203,574903872,548.27106,,,,,,,,
8402,52.63%,142215,566515264,540.27106,,,,,,,,
8403,52.63%,142217,558126656,532.27106,,,,,,,,
8404,52.64%,142221,566515264,540.27106,,,,,,,,
8405,52.65%,142221,574903872,548.27106,,,,,,,,
8406,52.65%,142221,566515264,540.27106,,,,,,,,
8407,52.66%,142222,558126656,532.27106,,,,,,,,
8408,52.67%,142226,566515264,540.27106,,,,,,,,
8409,52.67%,142227,574903872,548.27106,,,,,,,,
8410,52.68%,142228,583292480,556.27106,,,,,,,,
8411,52.68%,142228,591681088,564.27106,,,,,,,,
8412,52.69%,142228,583292480,556.27106,,,,,,,,
8413,52.70%,142231,591681088,564.27106,,,,,,,,
8414,52.70%,142231,600069696,572.27106,,,,,,,,
8415,52.71%,142231,591681088,564.27106,,,,,,,,
8416,52.72%,142232,583292480,556.27106,,,,,,,,
8417,52.72%,142235,591681088,564.27106,,,,,,,,
8418,52.73%,142236,600069696,572.27106,,,,,,,,
8419,52.73%,142236,591681088,564.27106,,,,,,,,
8420,52.74%,142238,583292480,556.27106,,,,,,,,
8421,52.75%,142242,591681088,564.27106,,,,,,,,
8422,52.75%,142242,600069696,572.27106,,,,,,,,
8423,52.76%,142242,608458304,580.27106,,,,,,,,
8424,52.77%,142242,600069696,572.27106,,,,,,,,
8425,52.77%,142243,591681088,564.27106,,,,,,,,
8426,52.78%,142255,583292480,556.27106,,,,,,,,
8427,52.78%,142255,574903872,548.27106,,,,,,,,
8428,52.79%,142257,583292480,556.27106,,,,,,,,
8429,52.80%,142258,591681088,564.27106,,,,,,,,
8430,52.80%,142258,583292480,556.27106,,,,,,,,
8431,52.81%,142259,574903872,548.27106,,,,,,,,
8432,52.82%,142260,566515264,540.27106,,,,,,,,
8433,52.82%,142261,558126656,532.27106,,,,,,,,
8434,52.83%,142265,566515264,540.27106,,,,,,,,
8435,52.83%,142266,574903872,548.27106,,,,,,,,
8436,52.84%,142267,583292480,556.27106,,,,,,,,
8437,52.85%,142267,591681088,564.27106,,,,,,,,
8438,52.85%,142267,583292480,556.27106,,,,,,,,
8439,52.86%,142268,574903872,548.27106,,,,,,,,
8440,52.87%,142270,566515264,540.27106,,,,,,,,
8441,52.87%,142271,558126656,532.27106,,,,,,,,
8442,52.88%,142273,553932352,528.27106,,,,,,,,
8443,52.88%,142273,549738048,524.27106,,,,,,,,
8444,52.89%,142273,545543744,520.27106,,,,,,,,
8445,52.90%,142273,541349440,516.27106,,,,,,,,
8446,52.90%,142273,537155136,512.27106,,,,,,,,
8447,52.91%,142273,532960832,508.27106,,,,,,,,
8448,52.92%,142273,528766528,504.27106,,,,,,,,
8449,52.92%,142273,524572224,500.27106,,,,,,,,
8450,52.93%,142273,516183616,492.27106,,,,,,,,
8451,52.93%,142274,507795008,484.27106,,,,,,,,
8452,52.94%,142277,511989312,488.27106,,,,,,,,
8453,52.95%,142278,516183616,492.27106,,,,,,,,
8454,52.95%,142280,520377920,496.27106,,,,,,,,
8455,52.96%,142281,524572224,500.27106,,,,,,,,
8456,52.97%,142281,520377920,496.27106,,,,,,,,
8457,52.97%,142282,524572224,500.27106,,,,,,,,
8458,52.98%,142283,528766528,504.27106,,,,,,,,
8459,52.99%,142283,524572224,500.27106,,,,,,,,
8460,52.99%,142284,520377920,496.27106,,,,,,,,
8461,53.00%,142284,524572224,500.27106,,,,,,,,
8462,53.00%,142285,528766528,504.27106,,,,,,,,
8463,53.01%,142285,524572224,500.27106,,,,,,,,
8464,53.02%,142286,520377920,496.27106,,,,,,,,
8465,53.02%,142286,524572224,500.27106,,,,,,,,
8466,53.03%,142287,528766528,504.27106,,,,,,,,
8467,53.04%,142288,532960832,508.27106,,,,,,,,
8468,53.04%,142288,528766528,504.27106,,,,,,,,
8469,53.05%,142288,524572224,500.27106,,,,,,,,
8470,53.05%,142295,520377920,496.27106,,,,,,,,
8471,53.06%,142296,516183616,492.27106,,,,,,,,
8472,53.07%,142297,520377920,496.27106,,,,,,,,
8473,53.07%,142298,524572224,500.27106,,,,,,,,
8474,53.08%,142298,520377920,496.27106,,,,,,,,
8475,53.09%,142299,516183616,492.27106,,,,,,,,
8476,53.09%,142300,520377920,496.27106,,,,,,,,
8477,53.10%,142300,524572224,500.27106,,,,,,,,
8478,53.10%,142301,528766528,504.27106,,,,,,,,
8479,53.11%,142301,532960832,508.27106,,,,,,,,
8480,53.12%,142301,528766528,504.27106,,,,,,,,
8481,53.12%,142302,532960832,508.27106,,,,,,,,
8482,53.13%,142302,537155136,512.27106,,,,,,,,
8483,53.14%,142302,532960832,508.27106,,,,,,,,
8484,53.14%,142303,528766528,504.27106,,,,,,,,
8485,53.15%,142304,532960832,508.27106,,,,,,,,
8486,53.15%,142305,537155136,512.27106,,,,,,,,
8487,53.16%,142305,532960832,508.27106,,,,,,,,
8488,53.17%,142306,528766528,504.27106,,,,,,,,
8489,53.17%,142307,532960832,508.27106,,,,,,,,
8490,53.18%,142307,537155136,512.27106,,,,,,,,
8491,53.19%,142308,541349440,516.27106,,,,,,,,
8492,53.19%,142308,537155136,512.27106,,,,,,,,
8493,53.20%,142308,532960832,508.27106,,,,,,,,
8494,53.20%,142314,528766528,504.27106,,,,,,,,
8495,53.21%,142314,524572224,500.27106,,,,,,,,
8496,53.22%,142314,528766528,504.27106,,,,,,,,
8497,53.22%,142315,532960832,508.27106,,,,,,,,
8498,53.23%,142315,528766528,504.27106,,,,,,,,
8499,53.24%,142315,524572224,500.27106,,,,,,,,
8500,53.24%,142315,520377920,496.27106,,,,,,,,
8501,53.25%,142316,516183616,492.27106,,,,,,,,
8502,53.25%,142317,520377920,496.27106,,,,,,,,
8503,53.26%,142318,524572224,500.27106,,,,,,,,
8504,53.27%,142318,528766528,504.27106,,,,,,,,
8505,53.27%,142319,532960832,508.27106,,,,,,,,
8506,53.28%,142319,528766528,504.27106,,,,,,,,
8507,53.29%,142319,524572224,500.27106,,,,,,,,
8508,53.29%,142320,520377920,496.27106,,,,,,,,
8509,53.30%,142320,516183616,492.27106,,,,,,,,
8510,53.30%,142321,514086464,490.27106,,,,,,,,
8511,53.31%,142321,511989312,488.27106,,,,,,,,
8512,53.32%,142321,509892160,486.27106,,,,,,,,
8513,53.32%,142321,507795008,484.27106,,,,,,,,
8514,53.33%,142321,505697856,482.27106,,,,,,,,
8515,53.34%,142321,503600704,480.27106,,,,,,,,
8516,53.34%,142321,501503552,478.27106,,,,,,,,
8517,53.35%,142321,499406400,476.27106,,,,,,,,
8518,53.35%,142321,495212096,472.27106,,,,,,,,
8519,53.36%,142322,491017792,468.27106,,,,,,,,
8520,53.37%,142325,493114944,470.27106,,,,,,,,
8521,53.37%,142325,495212096,472.27106,,,,,,,,
8522,53.38%,142325,497309248,474.27106,,,,,,,,
8523,53.39%,142326,499406400,476.27106,,,,,,,,
8524,53.39%,142326,497309248,474.27106,,,,,,,,
8525,53.40%,142328,499406400,476.27106,,,,,,,,
8526,53.40%,142329,501503552,478.27106,,,,,,,,
8527,53.41%,142329,499406400,476.27106,,,,,,,,
8528,53.42%,142330,497309248,474.27106,,,,,,,,
8529,53.42%,142331,499406400,476.27106,,,,,,,,
8530,53.43%,142332,501503552,478.27106,,,,,,,,
8531,53.44%,142332,499406400,476.27106,,,,,,,,
8532,53.44%,142332,497309248,474.27106,,,,,,,,
8533,53.45%,142333,499406400,476.27106,,,,,,,,
8534,53.45%,142333,501503552,478.27106,,,,,,,,
8535,53.46%,142334,503600704,480.27106,,,,,,,,
8536,53.47%,142334,501503552,478.27106,,,,,,,,
8537,53.47%,142334,499406400,476.27106,,,,,,,,
8538,53.48%,142339,497309248,474.27106,,,,,,,,
8539,53.49%,142339,495212096,472.27106,,,,,,,,
8540,53.49%,142339,497309248,474.27106,,,,,,,,
8541,53.50%,142339,499406400,476.27106,,,,,,,,
8542,53.50%,142339,497309248,474.27106,,,,,,,,
8543,53.51%,142339,495212096,472.27106,,,,,,,,
8544,53.52%,142340,497309248,474.27106,,,,,,,,
8545,53.52%,142341,499406400,476.27106,,,,,,,,
8546,53.53%,142341,501503552,478.27106,,,,,,,,
8547,53.54%,142342,503600704,480.27106,,,,,,,,
8548,53.54%,142342,501503552,478.27106,,,,,,,,
8549,53.55%,142342,503600704,480.27106,,,,,,,,
8550,53.56%,142343,505697856,482.27106,,,,,,,,
8551,53.56%,142343,503600704,480.27106,,,,,,,,
8552,53.57%,142343,501503552,478.27106,,,,,,,,
8553,53.57%,142344,503600704,480.27106,,,,,,,,
8554,53.58%,142344,505697856,482.27106,,,,,,,,
8555,53.59%,142344,503600704,480.27106,,,,,,,,
8556,53.59%,142345,501503552,478.27106,,,,,,,,
8557,53.60%,142345,503600704,480.27106,,,,,,,,
8558,53.61%,142346,505697856,482.27106,,,,,,,,
8559,53.61%,142347,507795008,484.27106,,,,,,,,
8560,53.62%,142347,505697856,482.27106,,,,,,,,
8561,53.62%,142347,503600704,480.27106,,,,,,,,
8562,53.63%,142351,501503552,478.27106,,,,,,,,
8563,53.64%,142351,499406400,476.27106,,,,,,,,
8564,53.64%,142353,501503552,478.27106,,,,,,,,
8565,53.65%,142353,503600704,480.27106,,,,,,,,
8566,53.66%,142353,501503552,478.27106,,,,,,,,
8567,53.66%,142354,499406400,476.27106,,,,,,,,
8568,53.67%,142354,497309248,474.27106,,,,,,,,
8569,53.67%,142355,495212096,472.27106,,,,,,,,
8570,53.68%,142356,497309248,474.27106,,,,,,,,
8571,53.69%,142356,499406400,476.27106,,,,,,,,
8572,53.69%,142357,501503552,478.27106,,,,,,,,
8573,53.70%,142357,503600704,480.27106,,,,,,,,
8574,53.71%,142357,501503552,478.27106,,,,,,,,
8575,53.71%,142358,499406400,476.27106,,,,,,,,
8576,53.72%,142358,497309248,474.27106,,,,,,,,
8577,53.72%,142359,495212096,472.27106,,,,,,,,
8578,53.73%,142359,494163520,471.27106,,,,,,,,
8579,53.74%,142359,493114944,470.27106,,,,,,,,
8580,53.74%,142359,492066368,469.27106,,,,,,,,
8581,53.75%,142359,491017792,468.27106,,,,,,,,
8582,53.76%,142359,489969216,467.27106,,,,,,,,
8583,53.76%,142359,488920640,466.27106,,,,,,,,
8584,53.77%,142359,487872064,465.27106,,,,,,,,
8585,53.77%,142359,486823488,464.27106,,,,,,,,
8586,53.78%,142359,484726336,462.27106,,,,,,,,
8587,53.79%,142360,482629184,460.27106,,,,,,,,
8588,53.79%,142361,483677760,461.27106,,,,,,,,
8589,53.80%,142361,484726336,462.27106,,,,,,,,
8590,53.81%,142362,485774912,463.27106,,,,,,,,
8591,53.81%,142362,486823488,464.27106,,,,,,,,
8592,53.82%,142362,485774912,463.27106,,,,,,,,
8593,53.82%,142363,486823488,464.27106,,,,,,,,
8594,53.83%,142363,487872064,465.27106,,,,,,,,
8595,53.84%,142363,486823488,464.27106,,,,,,,,
8596,53.84%,142364,485774912,463.27106,,,,,,,,
8597,53.85%,142364,486823488,464.27106,,,,,,,,
8598,53.86%,142365,487872064,465.27106,,,,,,,,
8599,53.86%,142365,486823488,464.27106,,,,,,,,
8600,53.87%,142365,485774912,463.27106,,,,,,,,
8601,53.87%,142366,486823488,464.27106,,,,,,,,
8602,53.88%,142366,487872064,465.27106,,,,,,,,
8603,53.89%,142367,488920640,466.27106,,,,,,,,
8604,53.89%,142367,487872064,465.27106,,,,,,,,
8605,53.90%,142367,486823488,464.27106,,,,,,,,
8606,53.91%,142369,485774912,463.27106,,,,,,,,
8607,53.91%,142369,484726336,462.27106,,,,,,,,
8608,53.92%,142369,485774912,463.27106,,,,,,,,
8609,53.92%,142369,486823488,464.27106,,,,,,,,
8610,53.93%,142369,485774912,463.27106,,,,,,,,
8611,53.94%,142370,484726336,462.27106,,,,,,,,
8612,53.94%,142371,485774912,463.27106,,,,,,,,
8613,53.95%,142371,486823488,464.27106,,,,,,,,
8614,53.96%,142372,487872064,465.27106,,,,,,,,
8615,53.96%,142372,488920640,466.27106,,,,,,,,
8616,53.97%,142372,487872064,465.27106,,,,,,,,
8617,53.97%,142373,488920640,466.27106,,,,,,,,
8618,53.98%,142373,489969216,467.27106,,,,,,,,
8619,53.99%,142373,488920640,466.27106,,,,,,,,
8620,53.99%,142374,487872064,465.27106,,,,,,,,
8621,54.00%,142374,488920640,466.27106,,,,,,,,
8622,54.01%,142375,489969216,467.27106,,,,,,,,
8623,54.01%,142375,488920640,466.27106,,,,,,,,
8624,54.02%,142375,487872064,465.27106,,,,,,,,
8625,54.02%,142376,488920640,466.27106,,,,,,,,
8626,54.03%,142376,489969216,467.27106,,,,,,,,
8627,54.04%,142377,491017792,468.27106,,,,,,,,
8628,54.04%,142377,489969216,467.27106,,,,,,,,
8629,54.05%,142377,488920640,466.27106,,,,,,,,
8630,54.06%,142380,487872064,465.27106,,,,,,,,
8631,54.06%,142380,486823488,464.27106,,,,,,,,
8632,54.07%,142380,487872064,465.27106,,,,,,,,
8633,54.08%,142381,488920640,466.27106,,,,,,,,
8634,54.08%,142381,487872064,465.27106,,,,,,,,
8635,54.09%,142381,486823488,464.27106,,,,,,,,
8636,54.09%,142381,485774912,463.27106,,,,,,,,
8637,54.10%,142382,484726336,462.27106,,,,,,,,
8638,54.11%,142382,485774912,463.27106,,,,,,,,
8639,54.11%,142383,486823488,464.27106,,,,,,,,
8640,54.12%,142383,487872064,465.27106,,,,,,,,
8641,54.13%,142384,488920640,466.27106,,,,,,,,
8642,54.13%,142384,487872064,465.27106,,,,,,,,
8643,54.14%,142384,486823488,464.27106,,,,,,,,
8644,54.14%,142384,485774912,463.27106,,,,,,,,
8645,54.15%,142385,484726336,462.27106,,,,,,,,
8646,54.16%,142385,484202048,461.77106,,,,,,,,
8647,54.16%,142385,483677760,461.27106,,,,,,,,
8648,54.17%,142385,483153472,460.77106,,,,,,,,
8649,54.18%,142385,482629184,460.27106,,,,,,,,
8650,54.18%,142385,482104896,459.77106,,,,,,,,
8651,54.19%,142385,481580608,459.27106,,,,,,,,
8652,54.19%,142385,481056320,458.77106,,,,,,,,
8653,54.20%,142385,480532032,458.27106,,,,,,,,
8654,54.21%,142385,479483456,457.27106,,,,,,,,
8655,54.21%,142385,478434880,456.27106,,,,,,,,
8656,54.22%,142386,478959168,456.77106,,,,,,,,
8657,54.23%,142386,479483456,457.27106,,,,,,,,
8658,54.23%,142386,480007744,457.77106,,,,,,,,
8659,54.24%,142386,480532032,458.27106,,,,,,,,
8660,54.24%,142386,480007744,457.77106,,,,,,,,
8661,54.25%,142386,480532032,458.27106,,,,,,,,
8662,54.26%,142387,481056320,458.77106,,,,,,,,
8663,54.26%,142387,480532032,458.27106,,,,,,,,
8664,54.27%,142387,480007744,457.77106,,,,,,,,
8665,54.28%,142388,480532032,458.27106,,,,,,,,
8666,54.28%,142388,481056320,458.77106,,,,,,,,
8667,54.29%,142388,480532032,458.27106,,,,,,,,
8668,54.29%,142388,480007744,457.77106,,,,,,,,
8669,54.30%,142388,480532032,458.27106,,,,,,,,
8670,54.31%,142388,481056320,458.77106,,,,,,,,
8671,54.31%,142388,481580608,459.27106,,,,,,,,
8672,54.32%,142388,481056320,458.77106,,,,,,,,
8673,54.33%,142388,480532032,458.27106,,,,,,,,
8674,54.33%,142390,480007744,457.77106,,,,,,,,
8675,54.34%,142390,479483456,457.27106,,,,,,,,
8676,54.34%,142390,480007744,457.77106,,,,,,,,
8677,54.35%,142390,480532032,458.27106,,,,,,,,
8678,54.36%,142390,480007744,457.77106,,,,,,,,
8679,54.36%,142391,479483456,457.27106,,,,,,,,
8680,54.37%,142391,480007744,457.77106,,,,,,,,
8681,54.38%,142391,480532032,458.27106,,,,,,,,
8682,54.38%,142392,481056320,458.77106,,,,,,,,
8683,54.39%,142392,481580608,459.27106,,,,,,,,
8684,54.39%,142392,481056320,458.77106,,,,,,,,
8685,54.40%,142392,481580608,459.27106,,,,,,,,
8686,54.41%,142392,482104896,459.77106,,,,,,,,
8687,54.41%,142392,481580608,459.27106,,,,,,,,
8688,54.42%,142393,481056320,458.77106,,,,,,,,
8689,54.43%,142393,481580608,459.27106,,,,,,,,
8690,54.43%,142393,482104896,459.77106,,,,,,,,
8691,54.44%,142393,481580608,459.27106,,,,,,,,
8692,54.44%,142393,481056320,458.77106,,,,,,,,
8693,54.45%,142393,481580608,459.27106,,,,,,,,
8694,54.46%,142394,482104896,459.77106,,,,,,,,
8695,54.46%,142394,482629184,460.27106,,,,,,,,
8696,54.47%,142394,482104896,459.77106,,,,,,,,
8697,54.48%,142394,481580608,459.27106,,,,,,,,
8698,54.48%,142395,481056320,458.77106,,,,,,,,
8699,54.49%,142395,480532032,458.27106,,,,,,,,
8700,54.49%,142396,481056320,458.77106,,,,,,,,
8701,54.50%,142396,481580608,459.27106,,,,,,,,
8702,54.51%,142396,481056320,458.77106,,,,,,,,
8703,54.51%,142396,480532032,458.27106,,,,,,,,
8704,54.52%,142396,480007744,457.77106,,,,,,,,
8705,54.53%,142396,479483456,457.27106,,,,,,,,
8706,54.53%,142397,480007744,457.77106,,,,,,,,
8707,54.54%,142397,480532032,458.27106,,,,,,,,
8708,54.54%,142397,481056320,458.77106,,,,,,,,
8709,54.55%,142397,481580608,459.27106,,,,,,,,
